宁浩	5
陆川	5
唐季礼	5
于胜军	5
李安	5
陈凯歌	5
陆川	5
姜文	7
管虎	8
周星驰	10
陈可辛	10
贾樟柯	12
刘国昌	13
钟少雄	13
王家卫	13
李力持	13
陈果	14
张艺谋	14
洪金宝	15
叶伟民	15
吴宇森	16
冯小刚	17
杜琪峯	17
陈嘉上	19
麦兆辉	19
邱礼涛	19
朱延平	20
刘镇伟	20
马伟豪	24
杜琪峰	24
邓衍成	25
刘伟强	27
徐克	30
王晶	56
